playerID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,height,weight,year,tmID,age,players_prizes
brownru01w,28,2,468,112,29,46,75,27,21,8,39,54,105,42,38,28,1,0,0,74.0,175.0,4,CHA,32.0,0.0
brumfma01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,133.0,1,MIN,23.0,0.0
brumfma01w,32,17,613,124,22,38,60,42,22,2,40,70,101,47,42,29,9,1,1,68.0,133.0,2,MIA,24.0,0.0
brumfma01w,27,0,247,44,8,17,25,32,20,0,24,27,60,17,5,5,15,5,0,68.0,133.0,4,CHA,26.0,0.0
brungje01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,165.0,5,CON,23.0,0.0
brungje01w,33,0,314,50,10,27,37,27,4,4,12,21,59,18,5,4,38,10,0,73.0,165.0,6,CON,24.0,0.0
brungje01w,12,0,47,2,1,5,6,2,0,0,2,4,9,1,0,0,4,0,0,73.0,165.0,7,CON,25.0,0.0
brunsre01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,175.0,5,SAC,24.0,0.0
brunsre01w,34,1,494,151,42,80,122,19,23,13,29,48,140,59,46,33,0,0,0,75.0,175.0,6,SAC,25.0,0.0
brunsre01w,34,16,722,265,75,112,187,16,28,15,42,61,246,105,92,55,0,0,0,75.0,175.0,7,SAC,26.0,0.0
brunsre01w,34,14,597,232,77,114,191,17,21,15,40,65,204,94,75,44,0,0,0,75.0,175.0,8,SAC,27.0,0.0
brunsre01w,33,29,932,378,130,165,295,24,44,31,58,78,298,141,140,96,4,0,0,75.0,175.0,9,SAC,28.0,0.0
brunsre01w,30,30,779,327,87,126,213,13,36,20,51,82,270,135,85,57,0,0,0,75.0,175.0,10,SAC,29.0,0.0
bullevi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,185.0,1,WAS,34.0,0.0
bullevi01w,32,32,1094,342,61,122,183,42,64,47,58,88,294,143,63,45,34,11,0,75.0,185.0,2,WAS,35.0,0.0
bullevi01w,32,32,1073,278,65,166,231,41,53,58,53,86,286,112,48,35,64,19,0,75.0,185.0,3,WAS,36.0,0.0
burgean01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,141.0,2,WAS,33.0,0.0
burgean01w,31,27,731,124,27,49,76,88,26,2,60,45,141,47,27,16,47,14,0,67.0,141.0,3,WAS,34.0,0.0
burgean01w,26,26,632,125,16,46,62,93,34,4,41,39,101,39,45,35,33,12,0,67.0,141.0,4,WAS,35.0,0.0
burgeli01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,173.0,1,SAC,32.0,0.0
burraal01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,218.0,1,POR,26.0,0.0
burraal01w,21,4,314,159,20,54,74,6,3,7,36,36,109,64,41,31,0,0,0,75.0,218.0,2,POR,27.0,0.0
burraal01w,26,1,272,106,22,37,59,10,5,3,30,30,83,44,31,18,0,0,0,75.0,218.0,3,POR,28.0,0.0
burraal01w,32,24,633,278,52,95,147,7,10,7,49,58,186,117,52,44,0,0,0,75.0,218.0,4,SEA,29.0,0.0
burseja01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,199.0,2,MIN,23.0,0.0
burseja01w,20,0,169,47,23,19,42,5,2,15,20,20,48,16,20,15,1,0,0,77.0,199.0,3,MIN,24.0,0.0
burseja01w,31,2,344,83,29,31,60,7,7,13,18,60,83,31,36,21,1,0,0,77.0,199.0,4,MIN,25.0,0.0
burseja01w,29,14,438,206,40,68,108,19,13,28,42,81,155,76,70,54,2,0,2,77.0,199.0,5,SEA,26.0,0.0
burseja01w,29,0,514,141,51,45,96,19,23,36,41,84,119,51,67,39,0,0,2,77.0,199.0,6,SEA,27.0,0.0
burseja01w,34,34,859,340,81,118,199,23,19,40,78,139,243,127,123,86,0,0,6,77.0,199.0,7,SEA,28.0,0.0
burseja01w,27,27,737,300,63,115,178,22,17,25,55,91,221,113,109,73,1,1,1,77.0,199.0,8,SEA,29.0,0.0
burseja01w,29,29,709,256,67,87,154,22,13,28,58,86,209,93,101,70,1,0,0,77.0,199.0,10,SEA,31.0,0.0
buttsta01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,160.0,5,MIN,23.0,0.0
byearla01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,206.0,1,SAC,28.0,0.0
byearla01w,32,0,521,181,42,80,122,21,30,5,35,72,143,75,49,30,2,1,1,71.0,206.0,2,LAS,29.0,0.0
byearla01w,32,13,739,297,80,103,183,29,42,13,38,112,221,133,52,30,3,1,4,71.0,206.0,3,LAS,30.0,0.0
byearla01w,26,5,486,182,65,76,141,13,19,4,20,89,123,76,53,30,0,0,4,71.0,206.0,4,LAS,31.0,0.0
byearla01w,5,0,72,28,12,9,21,2,0,2,2,12,25,10,11,8,1,0,0,71.0,206.0,7,WAS,34.0,0.0
byearla01w,26,0,330,112,37,50,87,10,12,2,35,58,107,48,20,16,0,0,2,71.0,206.0,8,HOU,35.0,0.0
byearla01w,30,0,327,151,37,38,75,16,23,5,37,60,110,65,36,21,0,0,0,71.0,206.0,9,HOU,36.0,0.0
campbed01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,152.0,1,SEA,33.0,0.0
campbed01w,16,16,510,222,8,26,34,37,19,4,40,35,215,84,58,41,49,13,0,68.0,152.0,2,SAC,34.0,0.0
campbed01w,32,32,854,260,11,74,85,74,19,9,64,45,244,92,43,33,94,43,0,68.0,152.0,3,SAC,35.0,0.0
campbed01w,1,0,12,4,0,1,1,0,1,0,0,0,5,2,0,0,2,0,0,68.0,152.0,4,SAC,36.0,0.0
campbed01w,34,34,724,267,17,53,70,43,21,5,43,42,244,98,33,25,111,46,0,68.0,152.0,5,SAC,37.0,1.0
campbed01w,22,22,332,74,3,16,19,16,5,2,15,24,76,29,2,0,39,16,0,68.0,152.0,6,SAS,38.0,1.0
campbmi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,170.0,1,WAS,27.0,0.0
cantydo01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,162.0,1,DET,24.0,0.0
cantydo01w,28,27,784,257,31,39,70,82,49,5,51,64,203,83,131,91,5,0,0,69.0,162.0,2,DET,25.0,0.0
cantydo01w,32,18,625,197,45,38,83,70,31,1,55,69,193,70,74,56,5,1,0,69.0,162.0,3,DET,26.0,0.0
cantydo01w,28,12,625,160,24,45,69,83,21,4,56,59,154,52,76,55,5,1,0,69.0,162.0,4,HOU,27.0,0.0
cantydo01w,32,4,648,172,36,64,100,56,22,1,49,62,145,55,93,62,1,0,0,69.0,162.0,5,HOU,28.0,0.0
cantydo01w,32,12,770,177,40,44,84,64,32,1,45,61,150,63,72,51,2,0,0,69.0,162.0,6,HOU,29.0,0.0
cantydo01w,33,32,997,270,25,83,108,101,29,2,67,75,238,95,110,80,4,0,0,69.0,162.0,7,HOU,30.0,0.0
cantydo01w,15,15,431,164,12,40,52,44,17,0,35,36,105,54,77,56,3,0,0,69.0,162.0,8,CHI,31.0,0.0
cantydo01w,30,27,776,259,19,45,64,123,30,4,57,42,241,87,115,81,16,4,0,69.0,162.0,9,CHI,32.0,0.0
cantydo01w,28,28,737,226,24,47,71,115,28,3,54,74,180,71,124,83,6,1,0,69.0,162.0,10,CHI,33.0,0.0
careyja01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,135.0,6,CON,25.0,0.0
careyja01w,15,0,86,18,2,4,6,7,2,0,4,9,19,7,0,0,13,4,0,66.0,135.0,7,CON,26.0,0.0
careyja01w,24,0,286,63,1,15,16,32,7,0,17,24,58,22,5,5,40,14,0,66.0,135.0,8,CON,27.0,0.0
careyja01w,33,0,419,112,1,29,30,30,4,0,16,30,101,37,8,6,71,32,0,66.0,135.0,9,CON,28.0,0.0
carsoes01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,165.0,9,NYL,23.0,0.0
carsoes01w,34,30,646,223,25,51,76,31,32,8,35,49,245,92,46,31,29,8,0,72.0,165.0,10,NYL,24.0,0.0
carteam01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,185.0,5,DET,23.0,0.0
carteam01w,2,0,13,1,0,4,4,0,2,0,3,5,0,0,2,1,0,0,0,74.0,185.0,6,NYL,24.0,0.0
cashsw01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,162.0,3,DET,24.0,0.0
cashsw01w,32,32,1079,474,77,145,222,86,37,31,100,85,353,144,227,173,63,13,0,73.0,162.0,4,DET,25.0,0.0
cashsw01w,33,33,1097,548,65,128,193,119,43,23,108,76,430,195,214,146,40,12,0,73.0,162.0,5,DET,26.0,0.0
cashsw01w,32,32,1105,526,78,130,208,135,44,29,81,84,384,180,219,158,23,8,0,73.0,162.0,6,DET,27.0,0.0
cashsw01w,21,21,458,119,42,46,88,43,12,6,47,44,126,48,32,21,10,2,1,73.0,162.0,7,DET,28.0,0.0
cashsw01w,34,34,990,358,63,105,168,106,20,11,88,85,323,124,143,109,13,1,0,73.0,162.0,8,DET,29.0,0.0
cashsw01w,31,31,959,344,54,135,189,79,19,13,81,70,307,126,121,92,3,0,0,73.0,162.0,9,SEA,30.0,0.0
cashsw01w,31,28,927,351,46,121,167,58,21,32,69,72,293,114,158,122,8,1,0,73.0,162.0,10,SEA,31.0,0.0
cassija01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,187.0,1,MIA,23.0,0.0
castriz01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,140.0,3,MIA,21.0,0.0
castriz01w,19,1,182,66,7,10,17,7,7,0,18,22,72,24,25,17,17,1,0,72.0,140.0,4,PHO,22.0,0.0
castriz01w,16,0,178,69,6,6,12,9,6,1,10,11,71,25,18,11,27,8,0,72.0,140.0,6,SEA,24.0,0.0
castriz01w,33,32,879,269,23,74,97,49,18,4,59,73,242,93,73,59,72,24,0,72.0,140.0,7,SEA,25.0,0.0
castriz01w,34,26,655,246,16,56,72,47,23,2,49,58,194,91,59,39,65,25,0,72.0,140.0,8,SEA,26.0,0.0
castriz01w,34,34,963,419,19,77,96,95,35,4,64,70,331,139,101,81,156,60,0,72.0,140.0,9,ATL,27.0,0.0
castriz01w,29,20,671,269,10,55,65,52,27,6,57,39,272,96,59,48,94,29,0,72.0,140.0,10,ATL,28.0,0.0
catchta01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,167.0,3,IND,24.0,0.0
catchta01w,32,32,1167,594,92,184,276,118,94,43,82,105,439,184,184,150,193,76,2,73.0,167.0,4,IND,25.0,3.0
catchta01w,34,34,1210,671,82,190,272,114,72,35,102,122,512,221,183,155,191,74,2,73.0,167.0,5,IND,26.0,3.0
catchta01w,34,33,1149,568,79,170,249,115,67,38,77,90,468,180,178,152,167,56,2,73.0,167.0,6,IND,27.0,3.0
catchta01w,34,34,1174,501,69,195,264,143,90,16,91,96,410,157,193,152,123,35,1,73.0,167.0,7,IND,28.0,7.0
catchta01w,32,32,1071,521,68,172,240,119,94,35,79,90,398,162,204,165,107,32,0,73.0,167.0,8,IND,29.0,12.0
catchta01w,21,21,678,348,54,135,189,98,66,22,62,64,259,108,133,109,74,23,0,73.0,167.0,9,IND,30.0,12.0
catchta01w,25,17,694,332,48,109,157,83,49,11,61,74,258,101,115,92,88,38,1,73.0,167.0,10,IND,31.0,12.0
caufila01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,159.0,3,UTA,23.0,0.0
chambco01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,160.0,8,CON,23.0,0.0
chanequ01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,160.0,9,CHI,23.0,0.0
chapmji01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,206.0,3,DET,24.0,0.0
choneka01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,180.0,5,WAS,24.0,0.0
choneka01w,13,1,115,28,8,9,17,4,1,4,11,13,27,11,11,6,0,0,0,75.0,180.0,6,WAS,25.0,0.0
choneka01w,12,0,61,14,2,4,6,1,1,0,4,9,14,6,3,2,0,0,0,75.0,180.0,7,SEA,26.0,0.0
chriska01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,171.0,3,PHO,23.0,0.0
chriska01w,30,2,413,120,39,41,80,15,24,13,32,73,95,48,35,24,1,0,1,74.0,171.0,4,PHO,24.0,0.0
chriska01w,30,16,659,206,61,65,126,16,25,16,39,104,161,78,83,50,0,0,4,74.0,171.0,5,PHO,25.0,0.0
chriska01w,32,1,407,50,27,42,69,23,21,7,26,89,49,19,19,12,0,0,2,74.0,171.0,6,PHO,26.0,0.0
chriska01w,11,1,108,18,9,13,22,7,7,5,10,25,15,7,7,4,0,0,1,74.0,171.0,7,HOU,27.0,0.0
chriska01w,11,1,108,18,9,13,22,7,7,5,10,25,15,7,7,4,0,0,1,74.0,171.0,7,PHO,27.0,0.0
chriska01w,17,0,141,21,11,22,33,6,3,1,16,35,22,9,4,3,0,0,1,74.0,171.0,8,CHI,28.0,0.0
chrissh01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,170.0,5,NYL,23.0,0.0
chrissh01w,33,4,560,191,19,49,68,23,9,9,32,71,189,67,51,33,82,24,0,73.0,170.0,6,NYL,24.0,0.0
chrissh01w,34,9,809,311,25,67,92,41,33,19,50,100,270,111,76,65,89,24,1,73.0,170.0,7,NYL,25.0,0.0
chrissh01w,34,34,987,423,28,92,120,44,20,42,82,105,348,136,120,99,156,52,1,73.0,170.0,8,NYL,26.0,0.0
chrissh01w,33,32,1065,368,34,115,149,70,34,19,82,99,328,118,117,93,119,39,0,73.0,170.0,9,NYL,27.0,0.0
chrissh01w,31,31,947,488,31,63,94,51,35,17,61,93,385,153,134,111,175,71,1,73.0,170.0,10,NYL,28.0,0.0
cironkr01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,150.0,10,CON,23.0,0.0
clearmi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,126.0,1,PHO,27.0,0.0
clearmi01w,24,7,509,57,12,25,37,77,34,2,14,36,45,14,27,19,30,10,0,66.0,126.0,2,PHO,28.0,0.0
clinest01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,148.0,1,SAC,23.0,0.0
clinest01w,26,2,285,66,7,23,30,49,12,1,25,19,57,20,17,14,41,12,0,65.0,148.0,2,SAC,24.0,0.0
clinest01w,16,0,75,10,0,3,3,14,1,0,6,10,14,4,0,0,10,2,1,65.0,148.0,3,DET,25.0,0.0
coggicl01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,170.0,8,CHI,23.0,0.0
cokermo01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,180.0,5,LAS,23.0,0.0
colemco01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,170.0,4,CON,23.0,0.0
colemma01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,160.0,10,WAS,23.0,0.0
colleka01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,145.0,1,MIA,30.0,0.0
colleka01w,32,32,873,264,15,48,63,50,27,7,65,65,293,103,70,53,21,5,0,70.0,145.0,2,MIA,31.0,0.0
consuca01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,144.0,2,UTA,23.0,0.0
coopeca01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,176.0,2,NYL,23.0,0.0
coopeca01w,4,0,51,26,7,4,11,1,0,2,3,6,12,8,13,10,0,0,0,76.0,176.0,3,NYL,24.0,0.0
coopecy01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,150.0,1,HOU,38.0,0.0
coopecy01w,31,31,1085,550,17,68,85,156,39,6,99,61,392,180,168,147,121,43,0,70.0,150.0,4,HOU,41.0,4.0
crawlsy01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,187.0,1,POR,29.0,0.0
crawlsy01w,31,30,930,357,64,121,185,34,29,24,88,96,298,143,102,71,2,0,2,77.0,187.0,2,POR,30.0,0.0
crawlsy01w,32,32,921,299,63,140,203,54,19,26,61,85,267,120,77,59,1,0,3,77.0,187.0,3,POR,31.0,0.0
crawlsy01w,32,31,819,279,46,88,134,47,18,37,62,90,284,114,63,44,17,7,0,77.0,187.0,4,SAS,32.0,0.0
crockda01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,158.0,3,UTA,22.0,0.0
crockwi01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,215.0,9,PHO,25.0,0.0
cronika01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,155.0,7,CHI,30.0,0.0
cunnibe01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,163.0,1,WAS,26.0,0.0
cunnida01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,187.0,3,ORL,23.0,0.0
currimo01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,177.0,7,CHA,24.0,0.0
currimo01w,34,33,844,339,51,81,132,87,34,4,62,100,262,87,184,149,55,16,1,72.0,177.0,8,CHI,25.0,0.0
currimo01w,34,33,844,339,51,81,132,87,34,4,62,100,262,87,184,149,55,16,1,72.0,177.0,8,WAS,25.0,0.0
currimo01w,33,24,832,354,45,88,133,58,24,7,51,95,241,106,163,128,41,14,1,72.0,177.0,9,WAS,26.0,0.0
currimo01w,34,34,972,403,32,109,141,86,30,12,87,121,337,135,132,109,64,24,2,72.0,177.0,10,WAS,27.0,0.0
curryed01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,138.0,4,PHO,25.0,0.0
curryed01w,20,0,205,33,1,10,11,24,9,0,15,25,35,13,3,2,22,5,0,64.0,138.0,6,LAS,27.0,0.0
dalesst01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,155.0,3,WAS,24.0,0.0
dalesst01w,31,28,805,303,26,55,81,84,16,4,68,79,230,93,100,74,109,43,1,72.0,155.0,4,WAS,25.0,0.0
dalesst01w,34,31,998,340,44,57,101,114,29,12,72,97,298,122,55,39,160,57,2,72.0,155.0,5,WAS,26.0,0.0
dalesst01w,31,26,782,254,17,47,64,78,20,3,37,61,228,87,55,40,119,40,0,72.0,155.0,7,CHI,28.0,0.0
dalesst01w,23,16,454,161,6,21,27,40,9,1,32,39,147,52,46,32,81,25,0,72.0,155.0,8,CHI,29.0,0.0
daleygr01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,147.0,1,MIN,23.0,0.0
daleygr01w,30,4,577,173,32,40,72,57,12,0,50,49,147,57,65,42,56,17,0,66.0,147.0,2,NYL,24.0,0.0
daleygr01w,15,0,66,25,3,5,8,10,8,1,7,12,21,10,9,5,5,0,0,66.0,147.0,3,HOU,25.0,0.0
daleygr01w,23,4,185,63,13,10,23,16,3,1,17,15,37,16,47,29,8,2,0,66.0,147.0,4,PHO,26.0,0.0
darlihe01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,164.0,1,CLE,23.0,0.0
darlihe01w,32,0,556,155,24,39,63,65,37,5,67,52,150,47,65,48,38,13,0,66.0,164.0,2,CLE,24.0,0.0
darlihe01w,32,32,778,196,18,58,76,109,34,4,70,59,166,59,72,55,70,23,0,66.0,164.0,4,CLE,26.0,0.0
darlihe01w,34,34,832,141,25,62,87,128,39,6,74,87,143,44,41,30,71,23,2,66.0,164.0,5,MIN,27.0,0.0
darlihe01w,33,22,707,140,11,56,67,115,30,4,74,83,130,43,63,42,55,12,0,66.0,164.0,6,CHA,28.0,0.0
darlihe01w,31,11,600,107,5,42,47,83,41,0,51,73,88,27,58,43,32,10,1,66.0,164.0,7,CHA,29.0,0.0
darlihe01w,29,29,607,158,13,46,59,82,35,3,73,76,138,51,55,38,47,18,0,66.0,164.0,8,SAS,30.0,0.0
darlihe01w,33,19,684,134,7,62,69,103,45,1,53,84,120,46,35,27,41,15,0,66.0,164.0,9,SAS,31.0,0.0
darlihe01w,31,14,580,108,13,60,73,54,33,3,45,67,123,33,38,30,60,12,0,66.0,164.0,10,SAS,32.0,0.0
davenje01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,215.0,8,NYL,23.0,0.0
davenje01w,33,13,382,176,22,66,88,9,7,29,44,65,137,61,66,54,1,0,0,77.0,215.0,9,NYL,24.0,0.0
davenje01w,14,3,154,65,12,28,40,4,4,10,18,27,59,28,15,9,0,0,0,77.0,215.0,10,IND,25.0,0.0
davisbr01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,172.0,7,LAS,24.0,0.0
davisde01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,138.0,8,HOU,24.0,0.0
davista02w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,167.77260981912144,10,DET,23.0,0.0
deforan01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,160.0,1,DET,25.0,0.0
deforan01w,27,10,433,145,9,38,47,47,27,4,33,34,126,51,32,25,56,18,0,70.0,160.0,4,PHO,28.0,0.0
deforan01w,34,27,1065,405,32,73,105,72,51,12,53,61,357,147,69,50,148,61,0,70.0,160.0,5,PHO,29.0,0.0
deforan01w,34,34,1152,488,23,100,123,107,51,8,68,51,396,165,102,88,181,70,0,70.0,160.0,6,PHO,30.0,0.0
deforan01w,33,33,1131,433,31,83,114,80,41,7,81,66,364,142,120,102,144,47,0,70.0,160.0,7,IND,31.0,0.0
deforan01w,34,34,1001,348,40,106,146,76,39,9,55,58,313,123,66,54,127,48,0,70.0,160.0,8,IND,32.0,0.0
deforan01w,34,34,795,296,28,83,111,52,26,4,46,36,268,112,32,29,105,43,0,70.0,160.0,9,MIN,33.0,0.0
deforan01w,34,34,847,288,24,79,103,59,27,5,31,52,271,106,38,29,129,47,0,70.0,160.0,10,DET,34.0,0.0
derevje01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,140.0,5,CON,23.0,0.0
derevje01w,23,0,140,19,1,8,9,14,8,0,10,20,26,7,2,2,12,3,0,70.0,140.0,6,CON,24.0,0.0
derevje01w,34,1,359,24,10,20,30,40,11,2,26,47,22,8,16,7,7,1,0,70.0,140.0,7,PHO,25.0,0.0
derevje01w,31,8,467,96,11,46,57,68,23,7,25,42,75,38,26,16,15,4,0,70.0,140.0,8,PHO,26.0,0.0
derevje01w,23,0,200,36,5,18,23,24,6,1,16,18,30,13,11,9,10,1,0,70.0,140.0,9,PHO,27.0,0.0
desouer01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,190.0,3,LAS,21.0,0.0
desouer01w,11,0,41,12,8,6,14,2,3,0,6,14,14,5,10,2,0,0,0,77.0,190.0,8,CON,26.0,0.0
desouer01w,32,2,391,136,37,60,97,14,7,29,35,55,118,63,21,10,0,0,0,77.0,190.0,9,ATL,27.0,0.0
desouer01w,12,8,277,112,39,40,79,8,17,21,20,48,82,48,26,16,0,0,2,77.0,190.0,10,ATL,28.0,0.0
dickeke01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165.0,1,MIN,23.0,0.0
dickeke01w,32,29,791,142,31,110,141,59,37,2,70,107,142,54,45,34,2,0,4,71.0,165.0,2,UTA,24.0,0.0
dillata01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,154.0,4,SAS,23.0,0.0
dillata01w,24,0,168,41,1,14,15,15,7,4,14,22,65,16,6,5,23,4,0,69.0,154.0,5,SAS,24.0,0.0
dillata01w,23,0,205,37,2,12,14,19,4,1,14,18,54,16,1,0,18,5,0,69.0,154.0,6,SAS,25.0,0.0
dixonta01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,148.0,1,LAS,26.0,0.0
dixonta01w,31,31,882,338,34,71,105,96,40,10,60,86,291,132,77,62,34,12,0,69.0,148.0,2,LAS,27.0,0.0
dixonta01w,29,29,925,340,19,66,85,114,27,2,71,52,319,133,86,68,34,6,2,69.0,148.0,3,LAS,28.0,0.0
dixonta01w,30,30,958,319,18,74,92,119,28,5,82,74,320,125,59,49,57,20,2,69.0,148.0,4,LAS,29.0,0.0
dixonta01w,30,30,1042,412,41,85,126,89,35,10,69,83,364,159,94,83,52,11,0,69.0,148.0,5,LAS,30.0,0.0
dixonta01w,32,21,913,311,32,78,110,112,36,1,71,86,269,119,87,68,11,5,0,69.0,148.0,6,LAS,31.0,0.0
dixonta01w,30,23,607,160,24,43,67,77,24,2,40,73,154,63,40,34,5,0,0,69.0,148.0,7,HOU,32.0,0.0
dixonta01w,23,14,591,162,19,41,60,54,13,2,58,63,171,69,28,23,9,1,1,69.0,148.0,8,HOU,33.0,0.0
dixonta01w,18,0,490,216,12,45,57,57,24,6,38,42,205,90,36,31,17,5,0,69.0,148.0,9,HOU,34.0,0.0
dixonta01w,24,20,634,216,23,53,76,44,25,3,48,63,221,89,42,36,13,2,1,69.0,148.0,10,IND,35.0,0.0
donapbe01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,195.0,4,NYL,24.0,0.0
donapbe01w,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,195.0,5,NYL,25.0,0.0
doronsh01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,145.0,8,NYL,23.0,0.0
dossaci01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,187.0,1,ORL,26.0,0.0
dossaci01w,32,31,820,228,35,89,124,38,16,63,54,111,222,94,57,40,1,0,2,77.0,187.0,2,ORL,27.0,0.0
dossaci01w,10,0,65,19,1,5,6,2,3,5,7,18,19,7,6,5,0,0,0,77.0,187.0,3,ORL,28.0,0.0
douglka01w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,167.0,2,ORL,23.0,0.0
douglka01w,22,0,439,154,16,35,51,39,37,7,44,34,141,51,47,34,57,18,0,72.0,167.0,3,ORL,24.0,0.0
douglka01w,32,30,830,271,41,94,135,53,49,13,42,66,205,92,67,58,79,29,1,72.0,167.0,4,CON,25.0,0.0
douglka01w,28,27,843,336,33,73,106,56,31,11,28,38,274,120,68,49,123,47,0,72.0,167.0,5,CON,26.0,0.0
douglka01w,34,34,1120,364,33,99,132,90,50,13,52,73,321,125,77,61,153,53,0,72.0,167.0,6,CON,27.0,0.0
